Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
titanic,18,4,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,172,48,0,78.18181818,21.81818182,0,0.393591363,0.207804154,0.321384943,71.18203167,84.19189534,199.931131,151.9278959,48.00323508,0.908777868,0.690581345,0.218196523,62.2383288,0.282901495,6776.478552,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.781818182,0.45787452,0.54212548,0.218181818,0.834979234,0.781818182,0.741246185,0.494988108,0.753662917,0.767571623,0.675316689,0.781818182,0.001,0.028,0,0.03125,0,31.25,130262,122586,15043,100,64.09090909,?
titanic,18,5,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,171,49,0,77.72727273,22.27272727,0,0.404945904,0.212570668,0.331983661,72.8147718,86.96839813,199.931131,164.8912722,35.0398588,0.908777868,0.749505783,0.159272085,57.49663804,0.261348355,6260.205599,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.777272727,0.430548084,0.569451916,0.222727273,0.791063225,0.777272727,0.747993693,0.459783206,0.769023537,0.771754247,0.689435626,0.777272727,0.001,0.02,0,0.03125,0,31.25,125110,122586,15043,99.09090909,63.48484848,?
titanic,18,6,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,179,41,0,81.36363636,18.63636364,0,0.497772829,0.196080529,0.305042003,67.16617627,79.91060232,199.931131,139.7016027,60.22952822,0.908777868,0.635007285,0.273770583,71.43736777,0.324715308,7778.065379,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.813636364,0.391101152,0.608898848,0.186363636,0.853851675,0.813636364,0.787079858,0.575635788,0.788779658,0.803470679,0.736557727,0.813636364,0,0.017,0,0.015625,0,15.625,125366,122586,15043,100,64.24242424,?
titanic,18,7,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,174,46,0,79.09090909,20.90909091,0,0.443772672,0.207523181,0.327748045,71.08578613,85.85881104,199.931131,157.6413038,42.28982717,0.908777868,0.716551381,0.192226487,61.4239318,0.27919969,6687.807407,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.790909091,0.409304024,0.590695976,0.209090909,0.808766813,0.790909091,0.764533383,0.499641689,0.746951508,0.767101987,0.710393773,0.790909091,0.001,0.017,0,0.015625,0,15.625,130294,122586,15043,100,64.09090909,?
titanic,18,8,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,170,50,0,77.27272727,22.72727273,0,0.37393284,0.215484464,0.330838,73.81287454,86.66827405,199.931131,158.5750326,41.3560984,0.908777868,0.720795603,0.187982265,55.4314731,0.251961241,6035.351459,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.772727273,0.46220643,0.53779357,0.227272727,0.807468531,0.772727273,0.733472075,0.457431171,0.749031099,0.764752698,0.666908915,0.772727273,0.001,0.017,0,0.015625,0,15.625,124782,122586,15043,100,64.6969697,?
titanic,18,9,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,171,49,0,77.72727273,22.27272727,0,0.378172589,0.206363615,0.322304674,70.68858408,84.43283343,199.931131,152.0234776,47.90765332,0.908777868,0.691015807,0.217762061,62.77322537,0.285332843,6834.717826,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.777272727,0.467413572,0.532586428,0.222727273,0.832392103,0.777272727,0.734322964,0.482883877,0.776538425,0.782300474,0.665953952,0.777272727,0,0.019,0,0.015625,0,15.625,124790,122586,15043,100,64.54545455,?
titanic,18,10,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,184,36,0,83.63636364,16.36363636,0,0.572030693,0.184114608,0.290093693,63.06732373,75.99465498,199.931131,128.1979895,71.73314146,0.908777868,0.582718134,0.326059734,80.16218769,0.36437358,8728.019469,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.836363636,0.336032792,0.663967208,0.163636364,0.861744606,0.836363636,0.818985031,0.625393234,0.827630211,0.837120448,0.779116466,0.836363636,0,0.019,0,0.03125,0,31.25,130230,122586,15043,100,62.72727273,?
titanic,19,1,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,170,51,0,76.92307692,23.07692308,0,0.357008386,0.211812037,0.326431276,72.39558557,85.3026033,201.5633873,156.113175,45.45021225,0.912051526,0.706394457,0.205657069,59.90865264,0.271079876,6525.378057,0,0,0,0,1,221,0,0,0,0,0,0,NaN,NaN,0.769230769,0.477564103,0.522435897,0.230769231,0.828076923,0.769230769,0.722816697,0.466145542,0.762723714,0.769993141,0.652740549,0.769230769,0,0.018,0,0.015625,0,15.625,130201,122525,15104,100,64.55505279,?
titanic,19,2,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,220,173,47,0,78.63636364,21.36363636,0,0.419231633,0.211236103,0.325559342,72.35762477,85.28544549,199.931131,159.0327501,40.89838086,0.908777868,0.722876137,0.185901731,59.75841129,0.271629142,6506.466356,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.786363636,0.433589272,0.566410728,0.213636364,0.818212256,0.786363636,0.753437602,0.49486837,0.757991162,0.763346491,0.693711307,0.786363636,0,0.026,0,0.03125,0,31.25,139950,122525,15104,99.09090909,63.63636364,?
titanic,19,3,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,178,43,0,80.54298643,19.45701357,0,0.494467497,0.199952549,0.317508311,68.14097428,82.69691061,210.7253913,170.7107556,40.0146357,0.953508558,0.772446858,0.1810617,68.11875351,0.308229654,7455.51882,0,0,0,0,1,220,1,1,0,0,0,0,0,0.004524887,0.805429864,0.373763198,0.626236802,0.194570136,0.817840736,0.805429864,0.783478048,0.541230262,0.800133233,0.805994406,0.493993994,0.805429864,0.001,0.024,0,0.03125,0,31.25,139881,122525,15104,99.09502262,63.49924585,?
titanic,19,4,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,169,51,0,76.81818182,23.18181818,0,0.364233908,0.21440648,0.330617455,73.4436178,86.61049865,199.931131,159.0152191,40.9159119,0.908777868,0.72279645,0.185981418,56.37632581,0.256256026,6138.226557,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.768181818,0.464372384,0.535627616,0.231818182,0.795189604,0.768181818,0.729616292,0.43998313,0.760185273,0.766281495,0.662769379,0.768181818,0,0.032,0,0.03125,0,31.25,125142,122586,15043,100,64.54545455,?
titanic,19,5,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,169,51,0,76.81818182,23.18181818,0,0.364233908,0.220954063,0.339493609,75.68645192,88.93574824,199.931131,165.1828592,34.74827173,0.908777868,0.750831178,0.15794669,50.47537524,0.229433524,5495.733968,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.768181818,0.464372384,0.535627616,0.231818182,0.795189604,0.768181818,0.729616292,0.43998313,0.725021269,0.745823402,0.662769379,0.768181818,0,0.027,0,0.03125,0,31.25,124742,122586,15043,100,65,?
titanic,19,6,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,174,46,0,79.09090909,20.90909091,0,0.429087217,0.207229795,0.323011199,70.98528859,84.61791905,199.931131,154.3800974,45.55103355,0.908777868,0.701727715,0.207050153,62.58722399,0.284487382,6814.466087,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.790909091,0.431423317,0.568576683,0.209090909,0.830133808,0.790909091,0.757420608,0.512204607,0.744021174,0.761165607,0.69805466,0.790909091,0,0.031,0,0.03125,0,31.25,130270,122586,15043,100,64.09090909,?
titanic,19,7,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,172,48,0,78.18181818,21.81818182,0,0.404264922,0.21450618,0.332613941,73.47776927,87.13350998,199.931131,161.1168506,38.8142804,0.908777868,0.732349321,0.176428547,55.30843047,0.251401957,6021.954638,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.781818182,0.443128325,0.556871675,0.218181818,0.814671761,0.781818182,0.746873678,0.482574048,0.731874468,0.749854413,0.684926602,0.781818182,0,0.02,0,0.015625,0,15.625,127438,122586,15043,99.54545455,63.93939394,?
titanic,19,8,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,179,41,0,81.36363636,18.63636364,0,0.510527458,0.190504019,0.302704123,65.25597716,79.2981576,199.931131,136.9064469,63.02468411,0.908777868,0.622302031,0.286475837,74.42802177,0.33830919,8103.686312,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.813636364,0.368981859,0.631018141,0.186363636,0.833234519,0.813636364,0.792950214,0.561933395,0.792749787,0.80939032,0.746849653,0.813636364,0,0.026,0,0.03125,0,31.25,124246,122586,15043,100,63.48484848,?
titanic,19,9,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,176,44,0,80,20,0,0.463355139,0.200879098,0.319131579,68.80989655,83.60159095,199.931131,150.9410532,48.99007777,0.908777868,0.686095696,0.222682172,66.1860306,0.300845594,7206.302377,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.8,0.404972115,0.595027885,0.2,0.828673835,0.8,0.772618633,0.530809044,0.770866812,0.782702396,0.719224968,0.8,0.001,0.018,0,0.015625,0,15.625,124438,122586,15043,100,64.09090909,?
titanic,19,10,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,177,43,0,80.45454545,19.54545455,0,0.482267951,0.194819701,0.305939374,66.73428723,80.14568312,199.931131,139.784866,60.14626499,0.908777868,0.635385754,0.273392114,71.94343319,0.327015605,7833.165532,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.804545455,0.388059964,0.611940036,0.195454545,0.825874015,0.804545455,0.780901984,0.538674297,0.822431232,0.82807529,0.731058991,0.804545455,0.001,0.019,0,0.015625,0,15.625,124438,122586,15043,100,63.63636364,?
titanic,20,1,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,170,51,0,76.92307692,23.07692308,0,0.373520093,0.212508511,0.331958701,72.63363465,86.74702278,201.5633873,161.2187157,40.34467157,0.912051526,0.729496451,0.182555075,57.54704819,0.260393883,6268.14707,0,0,0,0,1,221,0,0,0,0,0,0,NaN,NaN,0.769230769,0.456031664,0.543968336,0.230769231,0.796986519,0.769230769,0.73192114,0.448226106,0.761558538,0.76823992,0.668080219,0.769230769,0.001,0.024,0,0.03125,0,31.25,125049,122525,15104,99.54751131,63.95173454,?
titanic,20,2,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,221,173,48,0,78.28054299,21.71945701,0,0.408695652,0.206990864,0.322961337,70.5395314,84.11718342,210.7253913,172.3015414,38.42384987,0.953508558,0.779644984,0.173863574,63.65953263,0.288052184,6967.46225,0,0,0,0,1,220,1,1,0,0,0,0,0,0.004524887,0.78280543,0.442249874,0.557750126,0.21719457,0.820617241,0.78280543,0.74573412,0.494797645,0.760673705,0.773705616,0.458643011,0.78280543,0,0.021,0,0.015625,0,15.625,139881,122525,15104,99.54751131,63.95173454,?
titanic,20,3,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1982,220,174,46,0,79.09090909,20.90909091,0,0.429087217,0.205955167,0.316604987,70.54867267,82.93971,199.931131,150.1418033,49.7893277,0.908777868,0.682462742,0.226315126,64.2303629,0.291956195,6993.370242,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.790909091,0.431423317,0.568576683,0.209090909,0.830133808,0.790909091,0.757420608,0.512204607,0.781539141,0.782757614,0.69805466,0.790909091,0,0.021,0,0.03125,0,31.25,139950,122525,15104,100,64.39393939,?
titanic,20,4,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,171,49,0,77.72727273,22.27272727,0,0.404945904,0.205697519,0.323019944,70.46041679,84.62020983,199.931131,153.241144,46.68998701,0.908777868,0.696550654,0.212227214,62.49521772,0.284069171,6804.448491,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.777272727,0.430548084,0.569451916,0.222727273,0.791063225,0.777272727,0.747993693,0.459783206,0.815625295,0.812120601,0.689435626,0.777272727,0,0.02,0,0.015625,0,15.625,124446,122586,15043,99.54545455,63.63636364,?
titanic,20,5,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,180,40,0,81.81818182,18.18181818,0,0.516324063,0.194236657,0.30888733,66.53456944,80.91794694,199.931131,142.6192558,57.31187517,0.908777868,0.648269344,0.260508524,72.16388091,0.32801764,7857.16777,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.818181818,0.374189002,0.625810998,0.181818182,0.848970993,0.818181818,0.79524642,0.581326979,0.773938936,0.792460492,0.748168498,0.818181818,0,0.02,0,0.015625,0,15.625,125126,122586,15043,100,64.24242424,?
titanic,20,6,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,163,57,0,74.09090909,25.90909091,0,0.283100846,0.225986145,0.343028485,77.4101606,89.86176524,199.931131,170.4771834,29.45394761,0.908777868,0.774896288,0.13388158,47.37751228,0.215352329,5158.440176,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.740909091,0.506860504,0.493139496,0.259090909,0.75308055,0.740909091,0.694466403,0.350989945,0.718877021,0.728587429,0.617391304,0.740909091,0,0.019,0,0.015625,0,15.625,130254,122586,15043,99.54545455,64.84848485,?
titanic,20,7,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,176,44,0,80,20,0,0.463355139,0.204323439,0.315381589,69.98973438,82.61922148,199.931131,146.8911632,53.03996774,0.908777868,0.667687106,0.241090762,64.70107979,0.294095817,7044.621665,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.8,0.404972115,0.595027885,0.2,0.828673835,0.8,0.772618633,0.530809044,0.774931468,0.787823257,0.719224968,0.8,0,0.018,0.015625,0.015625,15.625,15.625,125142,122586,15043,100,63.78787879,?
titanic,20,8,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,175,45,0,79.54545455,20.45454545,0,0.443945181,0.200871305,0.319146365,68.80722707,83.60546421,199.931131,148.9717615,50.95936947,0.908777868,0.67714437,0.231633498,66.35752333,0.301625106,7224.974421,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.795454545,0.421884265,0.578115735,0.204545455,0.833265693,0.795454545,0.763929619,0.524040675,0.759665375,0.778036971,0.706744868,0.795454545,0,0.018,0,0.015625,0,15.625,124774,122586,15043,100,63.78787879,?
titanic,20,9,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,176,44,0,80,20,0,0.467956469,0.207482434,0.324498943,71.07182859,85.00765732,199.931131,154.6821207,45.24901022,0.908777868,0.703100549,0.205677319,60.13531139,0.273342325,6547.503053,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.8,0.397599017,0.602400983,0.2,0.822168206,0.8,0.774771062,0.526870119,0.766613101,0.77994663,0.722985348,0.8,0,0.018,0,0.015625,0,15.625,124758,122586,15043,99.54545455,63.78787879,?
titanic,20,10,weka.classifiers.lazy.IBk,"'-K 1 -W 0 -A \""weka.core.neighboursearch.LinearNNSearch -A \\\""weka.core.EuclideanDistance -R first-last\\\""\""'",-3.08019E+18,2.02E+07,1983,220,179,41,0,81.36363636,18.63636364,0,0.502097593,0.20067438,0.313347013,68.73977147,82.08623183,199.931131,146.6199498,53.31118117,0.908777868,0.666454317,0.242323551,67.48108766,0.306732217,7347.30755,0,0,0,0,1,220,0,0,0,0,0,0,NaN,NaN,0.813636364,0.383728055,0.616271945,0.186363636,0.845814192,0.813636364,0.78913758,0.570091064,0.761981284,0.781165514,0.740140013,0.813636364,0,0.017,0,0.015625,0,15.625,125294,122586,15043,100,64.09090909,?
